Id,,len,datetime,open,high,low,close,volume,openinterest,myStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1109,,1109,2019-07-11 00:00:00,21547.189453125,21649.9296875,21532.5703125,21643.529296875,49600.0,,myStrategy,1109,737251.0,Broker,1109,374836.7739367059,954622.5352209202,BuySell,1109,,,Trades - Net Profit/Loss,1109,,
1110,,1110,2019-07-12 00:00:00,21720.140625,21720.140625,21589.830078125,21685.900390625,45400.0,,myStrategy,1110,737252.0,Broker,1110,374836.7739367059,955757.5699238712,BuySell,1110,,,Trades - Net Profit/Loss,1110,,
1111,,1111,2019-07-16 00:00:00,21644.380859375,21655.51953125,21514.890625,21535.25,49800.0,,myStrategy,1111,737256.0,Broker,1111,374836.7739367059,951721.9549269727,BuySell,1111,,,Trades - Net Profit/Loss,1111,,
1112,,1112,2019-07-17 00:00:00,21474.630859375,21488.26953125,21380.55078125,21469.1796875,53300.0,,myStrategy,1112,737257.0,Broker,1112,374836.7739367059,949952.066758289,BuySell,1112,,,Trades - Net Profit/Loss,1112,,
1113,,1113,2019-07-18 00:00:00,21336.80078125,21347.83984375,20993.439453125,21046.240234375,70200.0,,myStrategy,1113,737258.0,Broker,1113,1524492.2442870506,960706.6320108032,BuySell,1113,,21668.057441406247,Trades - Net Profit/Loss,1113,8396.896035341677,
1114,,1114,2019-07-19 00:00:00,21146.5,21474.30078125,21121.900390625,21466.990234375,57900.0,,myStrategy,1114,737259.0,Broker,1114,1524492.2442870506,949435.6024243505,BuySell,1114,,,Trades - Net Profit/Loss,1114,,
1115,,1115,2019-07-22 00:00:00,21394.75,21445.029296875,21317.849609375,21416.7890625,46900.0,,myStrategy,1115,737262.0,Broker,1115,1524492.2442870506,950780.3888616118,BuySell,1115,,,Trades - Net Profit/Loss,1115,,
1116,,1116,2019-07-23 00:00:00,21425.439453125,21686.529296875,21411.9296875,21620.880859375,48100.0,,myStrategy,1116,737263.0,Broker,1116,1524492.2442870506,945313.1881939223,BuySell,1116,,,Trades - Net Profit/Loss,1116,,
1117,,1117,2019-07-24 00:00:00,21726.98046875,21744.880859375,21677.7109375,21709.5703125,51100.0,,myStrategy,1117,737264.0,Broker,1117,1524492.2442870506,942937.379637349,BuySell,1117,,,Trades - Net Profit/Loss,1117,,
1118,,1118,2019-07-25 00:00:00,21715.94921875,21823.0703125,21715.689453125,21756.55078125,46900.0,,myStrategy,1118,737265.0,Broker,1118,1524492.2442870506,941678.8692314865,BuySell,1118,,,Trades - Net Profit/Loss,1118,,
1119,,1119,2019-07-26 00:00:00,21700.19921875,21709.740234375,21590.66015625,21658.150390625,47600.0,,myStrategy,1119,737266.0,Broker,1119,358282.6808008668,938460.1112003338,BuySell,1119,21266.80025390625,,Trades - Net Profit/Loss,1119,,-8277.04656791959
1120,,1120,2019-07-29 00:00:00,21627.55078125,21652.94921875,21518.69921875,21616.80078125,47000.0,,myStrategy,1120,737269.0,Broker,1120,358282.6808008668,937352.4399688331,BuySell,1120,,,Trades - Net Profit/Loss,1120,,
1121,,1121,2019-07-30 00:00:00,21681.8203125,21792.98046875,21665.859375,21709.310546875,54500.0,,myStrategy,1121,737270.0,Broker,1121,358282.6808008668,939830.5868622262,BuySell,1121,,,Trades - Net Profit/Loss,1121,,
1122,,1122,2019-07-31 00:00:00,21526.380859375,21589.109375,21476.0703125,21521.529296875,76500.0,,myStrategy,1122,737271.0,Broker,1122,358282.6808008668,934800.3122941192,BuySell,1122,,,Trades - Net Profit/Loss,1122,,
1123,,1123,2019-08-01 00:00:00,21361.580078125,21556.689453125,21288.900390625,21540.990234375,75700.0,,myStrategy,1123,737272.0,Broker,1123,1510741.4261558785,933702.4760593162,BuySell,1123,,21880.03979492187,Trades - Net Profit/Loss,1123,,-6875.409065586108
1124,,1124,2019-08-02 00:00:00,21211.060546875,21211.060546875,20960.08984375,21087.16015625,91500.0,,myStrategy,1124,737273.0,Broker,1124,1510741.4261558785,945859.6530950121,BuySell,1124,,,Trades - Net Profit/Loss,1124,,
1125,,1125,2019-08-05 00:00:00,20909.98046875,20941.830078125,20514.189453125,20720.2890625,85800.0,,myStrategy,1125,737276.0,Broker,1125,1510741.4261558785,955687.3772829395,BuySell,1125,,,Trades - Net Profit/Loss,1125,,
1126,,1126,2019-08-06 00:00:00,20325.51953125,20607.830078125,20110.759765625,20585.310546875,89700.0,,myStrategy,1126,737277.0,Broker,1126,1510741.4261558785,959303.1748899386,BuySell,1126,,,Trades - Net Profit/Loss,1126,,
1127,,1127,2019-08-07 00:00:00,20548.0703125,20570.189453125,20406.51953125,20516.560546875,73600.0,,myStrategy,1127,737278.0,Broker,1127,1510741.4261558785,961144.8463909929,BuySell,1127,,,Trades - Net Profit/Loss,1127,,
1128,,1128,2019-08-08 00:00:00,20529.2890625,20682.240234375,20462.98046875,20593.349609375,64800.0,,myStrategy,1128,737279.0,Broker,1128,1510741.4261558785,959087.8248928266,BuySell,1128,,,Trades - Net Profit/Loss,1128,,
1129,,1129,2019-08-09 00:00:00,20758.150390625,20782.060546875,20676.919921875,20684.8203125,63700.0,,myStrategy,1129,737280.0,Broker,1129,1510741.4261558785,956637.5123528016,BuySell,1129,,,Trades - Net Profit/Loss,1129,,
1130,,1130,2019-08-13 00:00:00,20432.6796875,20503.380859375,20369.26953125,20455.439453125,72900.0,,myStrategy,1130,737284.0,Broker,1130,1510741.4261558785,962782.155139686,BuySell,1130,,,Trades - Net Profit/Loss,1130,,
1131,,1131,2019-08-14 00:00:00,20669.990234375,20697.419921875,20581.169921875,20655.130859375,60900.0,,myStrategy,1131,737285.0,Broker,1131,1510741.4261558785,957432.8319121064,BuySell,1131,,,Trades - Net Profit/Loss,1131,,
1132,,1132,2019-08-15 00:00:00,20324.25,20419.880859375,20184.849609375,20405.650390625,68200.0,,myStrategy,1132,737286.0,Broker,1132,1510741.4261558785,964115.9020119836,BuySell,1132,,,Trades - Net Profit/Loss,1132,,
1133,,1133,2019-08-16 00:00:00,20323.970703125,20465.7109375,20300.349609375,20418.810546875,58400.0,,myStrategy,1133,737287.0,Broker,1133,1510741.4261558785,963763.3684161283,BuySell,1133,,,Trades - Net Profit/Loss,1133,,
1134,,1134,2019-08-19 00:00:00,20590.470703125,20633.900390625,20502.66015625,20563.16015625,50600.0,,myStrategy,1134,737290.0,Broker,1134,1510741.4261558785,959896.5384266844,BuySell,1134,,,Trades - Net Profit/Loss,1134,,
1135,,1135,2019-08-20 00:00:00,20605.349609375,20684.060546875,20582.009765625,20677.220703125,50100.0,,myStrategy,1135,737291.0,Broker,1135,1510741.4261558785,956841.0903019665,BuySell,1135,,,Trades - Net Profit/Loss,1135,,
1136,,1136,2019-08-21 00:00:00,20489.970703125,20626.05078125,20482.619140625,20618.5703125,53000.0,,myStrategy,1136,737292.0,Broker,1136,1510741.4261558785,958412.2139810905,BuySell,1136,,,Trades - Net Profit/Loss,1136,,
1137,,1137,2019-08-22 00:00:00,20706.0703125,20731.189453125,20584.2890625,20628.009765625,54600.0,,myStrategy,1137,737293.0,Broker,1137,1510741.4261558785,958159.3503911871,BuySell,1137,,,Trades - Net Profit/Loss,1137,,
1138,,1138,2019-08-23 00:00:00,20579.98046875,20719.310546875,20579.98046875,20710.91015625,50700.0,,myStrategy,1138,737294.0,Broker,1138,1510741.4261558785,955938.6189462368,BuySell,1138,,,Trades - Net Profit/Loss,1138,,
1139,,1139,2019-08-26 00:00:00,20325.439453125,20329.009765625,20173.759765625,20261.0390625,69900.0,,myStrategy,1139,737297.0,Broker,1139,400581.0089293855,943332.6921752812,BuySell,1139,19871.153369140626,,Trades - Net Profit/Loss,1139,21149.16406425927,
1140,,1140,2019-08-27 00:00:00,20467.220703125,20529.939453125,20439.919921875,20456.080078125,60800.0,,myStrategy,1140,737298.0,Broker,1140,1485541.623737931,937565.1916918423,BuySell,1140,,20837.888544921872,Trades - Net Profit/Loss,1140,,-12599.90120897363
1141,,1141,2019-08-28 00:00:00,20474.310546875,20511.2109375,20433.310546875,20479.419921875,51500.0,,myStrategy,1141,737299.0,Broker,1141,1485541.623737931,936939.9651453196,BuySell,1141,,,Trades - Net Profit/Loss,1141,,
1142,,1142,2019-08-29 00:00:00,20500.5,20520.6796875,20361.119140625,20460.9296875,55100.0,,myStrategy,1142,737300.0,Broker,1142,387789.7048941156,935896.0480293271,BuySell,1142,20055.702353515626,,Trades - Net Profit/Loss,1142,,-6395.652017634842
1143,,1143,2019-08-30 00:00:00,20641.490234375,20748.349609375,20633.30078125,20704.369140625,72000.0,,myStrategy,1143,737301.0,Broker,1143,387789.7048941156,942417.2917100918,BuySell,1143,,,Trades - Net Profit/Loss,1143,,
1144,,1144,2019-09-02 00:00:00,20625.75,20667.560546875,20614.2890625,20620.189453125,42400.0,,myStrategy,1144,737304.0,Broker,1144,387789.7048941156,940162.2905255621,BuySell,1144,,,Trades - Net Profit/Loss,1144,,
1145,,1145,2019-09-03 00:00:00,20581.580078125,20662.23046875,20578.01953125,20625.16015625,0.0,,myStrategy,1145,737305.0,Broker,1145,387789.7048941156,940295.4454678968,BuySell,1145,,,Trades - Net Profit/Loss,1145,,
1146,,1146,2019-09-04 00:00:00,20578.669921875,20694.349609375,20554.16015625,20649.140625,51500.0,,myStrategy,1146,737306.0,Broker,1146,387789.7048941156,940937.8330443157,BuySell,1146,,,Trades - Net Profit/Loss,1146,,
1147,,1147,2019-09-05 00:00:00,20800.2890625,21164.609375,20787.9296875,21085.939453125,83000.0,,myStrategy,1147,737307.0,Broker,1147,387789.7048941156,952638.7778217958,BuySell,1147,,,Trades - Net Profit/Loss,1147,,
1148,,1148,2019-09-06 00:00:00,21201.830078125,21241.2890625,21145.810546875,21199.5703125,71100.0,,myStrategy,1148,737308.0,Broker,1148,387789.7048941156,955682.7154996321,BuySell,1148,,,Trades - Net Profit/Loss,1148,,
1149,,1149,2019-09-09 00:00:00,21214.560546875,21333.509765625,21182.259765625,21318.419921875,57800.0,,myStrategy,1149,737311.0,Broker,1149,387789.7048941156,958866.4527868668,BuySell,1149,,,Trades - Net Profit/Loss,1149,,
1150,,1150,2019-09-10 00:00:00,21363.5703125,21438.349609375,21350.349609375,21392.099609375,92400.0,,myStrategy,1150,737312.0,Broker,1150,387789.7048941156,960840.1805057807,BuySell,1150,,,Trades - Net Profit/Loss,1150,,
1151,,1151,2019-09-11 00:00:00,21466.66015625,21619.2109375,21437.8203125,21597.759765625,110100.0,,myStrategy,1151,737313.0,Broker,1151,387789.7048941156,966349.3943045882,BuySell,1151,,,Trades - Net Profit/Loss,1151,,
1152,,1152,2019-09-12 00:00:00,21761.08984375,21825.919921875,21743.9609375,21759.609375,96000.0,,myStrategy,1152,737314.0,Broker,1152,387789.7048941156,970685.0134033915,BuySell,1152,,,Trades - Net Profit/Loss,1152,,
1153,,1153,2019-09-13 00:00:00,21907.830078125,22019.66015625,21820.939453125,21988.2890625,116300.0,,myStrategy,1153,737315.0,Broker,1153,387789.7048941156,976810.8732337735,BuySell,1153,,,Trades - Net Profit/Loss,1153,,
1154,,1154,2019-09-17 00:00:00,21947.58984375,22041.080078125,21878.630859375,22001.3203125,81500.0,,myStrategy,1154,737319.0,Broker,1154,387789.7048941156,977159.9536955643,BuySell,1154,,,Trades - Net Profit/Loss,1154,,
1155,,1155,2019-09-18 00:00:00,22014.650390625,22027.859375,21942.029296875,21960.7109375,69400.0,,myStrategy,1155,737320.0,Broker,1155,387789.7048941156,976072.1118248277,BuySell,1155,,,Trades - Net Profit/Loss,1155,,
1156,,1156,2019-09-19 00:00:00,22064.4609375,22255.560546875,22003.30078125,22044.44921875,78200.0,,myStrategy,1156,737321.0,Broker,1156,387789.7048941156,978315.2886411971,BuySell,1156,,,Trades - Net Profit/Loss,1156,,
1157,,1157,2019-09-20 00:00:00,22130.740234375,22204.75,22047.900390625,22079.08984375,85000.0,,myStrategy,1157,737322.0,Broker,1157,387789.7048941156,979243.2399407057,BuySell,1157,,,Trades - Net Profit/Loss,1157,,
1158,,1158,2019-09-24 00:00:00,22095.349609375,22168.740234375,22077.939453125,22098.83984375,68400.0,,myStrategy,1158,737326.0,Broker,1158,387789.7048941156,979772.301935554,BuySell,1158,,,Trades - Net Profit/Loss,1158,,
1159,,1159,2019-09-25 00:00:00,21961.8203125,22036.48046875,21906.0,22020.150390625,61600.0,,myStrategy,1159,737327.0,Broker,1159,387789.7048941156,977664.3728700434,BuySell,1159,,,Trades - Net Profit/Loss,1159,,
1160,,1160,2019-09-26 00:00:00,22160.51953125,22184.91015625,21986.240234375,22048.240234375,81600.0,,myStrategy,1160,737328.0,Broker,1160,387789.7048941156,978416.8421748206,BuySell,1160,,,Trades - Net Profit/Loss,1160,,
1161,,1161,2019-09-27 00:00:00,21934.9296875,21955.7890625,21733.689453125,21878.900390625,76400.0,,myStrategy,1161,737329.0,Broker,1161,387789.7048941156,973880.5750587862,BuySell,1161,,,Trades - Net Profit/Loss,1161,,
1162,,1162,2019-09-30 00:00:00,21793.830078125,21811.98046875,21666.599609375,21755.83984375,69900.0,,myStrategy,1162,737332.0,Broker,1162,387789.7048941156,970584.0353921121,BuySell,1162,,,Trades - Net Profit/Loss,1162,,
1163,,1163,2019-10-01 00:00:00,21831.439453125,21938.76953125,21811.98046875,21885.240234375,62300.0,,myStrategy,1163,737333.0,Broker,1163,387789.7048941156,974050.4064705027,BuySell,1163,,,Trades - Net Profit/Loss,1163,,
1164,,1164,2019-10-02 00:00:00,21744.619140625,21795.009765625,21725.23046875,21778.609375,63300.0,,myStrategy,1164,737334.0,Broker,1164,1559724.8473453135,976320.5678030191,BuySell,1164,,22121.934912109373,Trades - Net Profit/Loss,1164,37091.61180369121,
1165,,1165,2019-10-03 00:00:00,21422.220703125,21437.740234375,21277.359375,21341.740234375,67700.0,,myStrategy,1165,737335.0,Broker,1165,1559724.8473453135,988023.3961081706,BuySell,1165,,,Trades - Net Profit/Loss,1165,,
1166,,1166,2019-10-04 00:00:00,21316.1796875,21410.19921875,21276.009765625,21410.19921875,57700.0,,myStrategy,1166,737336.0,Broker,1166,1559724.8473453135,986189.5203188679,BuySell,1166,,,Trades - Net Profit/Loss,1166,,
1167,,1167,2019-10-07 00:00:00,21445.73046875,21475.279296875,21328.259765625,21375.25,47400.0,,myStrategy,1167,737339.0,Broker,1167,1559724.8473453135,987125.738212046,BuySell,1167,,,Trades - Net Profit/Loss,1167,,
1168,,1168,2019-10-08 00:00:00,21494.48046875,21629.240234375,21483.1796875,21587.779296875,60800.0,,myStrategy,1168,737340.0,Broker,1168,1559724.8473453135,981432.5142237723,BuySell,1168,,,Trades - Net Profit/Loss,1168,,
1169,,1169,2019-10-09 00:00:00,21359.83984375,21467.76953125,21359.83984375,21456.380859375,55400.0,,myStrategy,1169,737341.0,Broker,1169,1559724.8473453135,984952.4088801625,BuySell,1169,,,Trades - Net Profit/Loss,1169,,
1170,,1170,2019-10-10 00:00:00,21456.26953125,21601.4609375,21308.880859375,21551.98046875,59900.0,,myStrategy,1170,737342.0,Broker,1170,1559724.8473453135,982391.4914096481,BuySell,1170,,,Trades - Net Profit/Loss,1170,,
1171,,1171,2019-10-11 00:00:00,21749.9296875,21820.76953125,21658.26953125,21798.869140625,67400.0,,myStrategy,1171,737343.0,Broker,1171,1559724.8473453135,975777.8502325522,BuySell,1171,,,Trades - Net Profit/Loss,1171,,
1172,,1172,2019-10-15 00:00:00,22063.7109375,22219.630859375,22049.7109375,22207.2109375,74500.0,,myStrategy,1172,737347.0,Broker,1172,1559724.8473453135,964839.2109599119,BuySell,1172,,,Trades - Net Profit/Loss,1172,,
1173,,1173,2019-10-16 00:00:00,22479.5703125,22615.470703125,22434.349609375,22472.919921875,78700.0,,myStrategy,1173,737348.0,Broker,1173,1559724.8473453135,957721.4122094023,BuySell,1173,,,Trades - Net Profit/Loss,1173,,
1174,,1174,2019-10-17 00:00:00,22451.150390625,22522.390625,22424.919921875,22451.859375,57800.0,,myStrategy,1174,737349.0,Broker,1174,355115.9736383552,956555.2399164292,BuySell,1174,22088.546123046875,,Trades - Net Profit/Loss,1174,,-16336.86562788023
1175,,1175,2019-10-18 00:00:00,22528.560546875,22649.849609375,22466.259765625,22492.6796875,59200.0,,myStrategy,1175,737350.0,Broker,1175,355115.9736383552,957648.7323701803,BuySell,1175,,,Trades - Net Profit/Loss,1175,,
1176,,1176,2019-10-21 00:00:00,22541.220703125,22581.279296875,22515.73046875,22548.900390625,48400.0,,myStrategy,1176,737353.0,Broker,1176,355115.9736383552,959154.7697042101,BuySell,1176,,,Trades - Net Profit/Loss,1176,,
1177,,1177,2019-10-23 00:00:00,22619.76953125,22648.810546875,22457.890625,22625.380859375,68000.0,,myStrategy,1177,737355.0,Broker,1177,355115.9736383552,961203.5246087068,BuySell,1177,,,Trades - Net Profit/Loss,1177,,
1178,,1178,2019-10-24 00:00:00,22725.439453125,22780.990234375,22704.330078125,22750.599609375,61300.0,,myStrategy,1178,737356.0,Broker,1178,355115.9736383552,964557.8781108544,BuySell,1178,,,Trades - Net Profit/Loss,1178,,
1179,,1179,2019-10-25 00:00:00,22753.240234375,22819.919921875,22715.130859375,22799.810546875,57200.0,,myStrategy,1179,737357.0,Broker,1179,355115.9736383552,965876.1382000751,BuySell,1179,,,Trades - Net Profit/Loss,1179,,
1180,,1180,2019-10-28 00:00:00,22854.439453125,22896.220703125,22830.5703125,22867.26953125,48100.0,,myStrategy,1180,737360.0,Broker,1180,355115.9736383552,967683.2260402716,BuySell,1180,,,Trades - Net Profit/Loss,1180,,
1181,,1181,2019-10-29 00:00:00,22950.7890625,23008.4296875,22935.349609375,22974.130859375,72900.0,,myStrategy,1181,737361.0,Broker,1181,355115.9736383552,970545.8218595099,BuySell,1181,,,Trades - Net Profit/Loss,1181,,
1182,,1182,2019-10-30 00:00:00,22953.169921875,22961.23046875,22827.9296875,22843.119140625,101600.0,,myStrategy,1182,737362.0,Broker,1182,355115.9736383552,967036.2866053132,BuySell,1182,,,Trades - Net Profit/Loss,1182,,
1183,,1183,2019-10-31 00:00:00,22910.099609375,22988.80078125,22875.5,22927.0390625,78300.0,,myStrategy,1183,737363.0,Broker,1183,355115.9736383552,969284.3292015006,BuySell,1183,,,Trades - Net Profit/Loss,1183,,
1184,,1184,2019-11-01 00:00:00,22730.490234375,22852.720703125,22705.599609375,22850.76953125,65400.0,,myStrategy,1184,737364.0,Broker,1184,355115.9736383552,967241.2248800185,BuySell,1184,,,Trades - Net Profit/Loss,1184,,
1185,,1185,2019-11-05 00:00:00,23118.7890625,23328.51953125,23090.939453125,23251.990234375,102100.0,,myStrategy,1185,737368.0,Broker,1185,355115.9736383552,977989.1046557031,BuySell,1185,,,Trades - Net Profit/Loss,1185,,
1186,,1186,2019-11-06 00:00:00,23343.509765625,23352.560546875,23246.5703125,23303.8203125,77400.0,,myStrategy,1186,737369.0,Broker,1186,355115.9736383552,979377.5261506881,BuySell,1186,,,Trades - Net Profit/Loss,1186,,
1187,,1187,2019-11-07 00:00:00,23283.140625,23336.0,23253.3203125,23330.3203125,70900.0,,myStrategy,1187,737370.0,Broker,1187,355115.9736383552,980087.4068020037,BuySell,1187,,,Trades - Net Profit/Loss,1187,,
1188,,1188,2019-11-08 00:00:00,23550.0390625,23591.08984375,23313.41015625,23391.869140625,94600.0,,myStrategy,1188,737371.0,Broker,1188,355115.9736383552,981736.1736773653,BuySell,1188,,,Trades - Net Profit/Loss,1188,,
1189,,1189,2019-11-11 00:00:00,23422.130859375,23471.8203125,23323.01953125,23331.83984375,61500.0,,myStrategy,1189,737374.0,Broker,1189,355115.9736383552,980128.1119277941,BuySell,1189,,,Trades - Net Profit/Loss,1189,,
1190,,1190,2019-11-12 00:00:00,23336.369140625,23545.69921875,23312.25,23520.009765625,63000.0,,myStrategy,1190,737375.0,Broker,1190,355115.9736383552,985168.7982183076,BuySell,1190,,,Trades - Net Profit/Loss,1190,,
1191,,1191,2019-11-13 00:00:00,23439.25,23452.630859375,23270.9296875,23319.869140625,63400.0,,myStrategy,1191,737376.0,Broker,1191,355115.9736383552,979807.4413417156,BuySell,1191,,,Trades - Net Profit/Loss,1191,,
1192,,1192,2019-11-14 00:00:00,23325.5,23360.060546875,23062.16015625,23141.55078125,79900.0,,myStrategy,1192,737377.0,Broker,1192,355115.9736383552,975030.6582060689,BuySell,1192,,,Trades - Net Profit/Loss,1192,,
1193,,1193,2019-11-15 00:00:00,23160.529296875,23340.76953125,23121.58984375,23303.3203125,72200.0,,myStrategy,1193,737378.0,Broker,1193,1594325.428089215,970077.2695514351,BuySell,1193,,23690.88107421875,Trades - Net Profit/Loss,1193,17300.290371950676,
1194,,1194,2019-11-18 00:00:00,23304.25,23420.619140625,23271.2890625,23416.759765625,57300.0,,myStrategy,1194,737381.0,Broker,1194,1594325.428089215,967038.4592544823,BuySell,1194,,,Trades - Net Profit/Loss,1194,,
1195,,1195,2019-11-19 00:00:00,23366.359375,23389.529296875,23244.9296875,23292.650390625,64200.0,,myStrategy,1195,737382.0,Broker,1195,1594325.428089215,970363.0948755902,BuySell,1195,,,Trades - Net Profit/Loss,1195,,
